game_id,agent_id,round_1,round_2,vote_1,vote_2,target_changed,justified,unjustified_reversal,raw_llm_response,parse_failed
Game_arcee_nova_73B_Run67_0116_0744,Agent_7,1,2,Agent_1,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run67_0116_0744,Agent_7,2,4,Agent_0,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run67_0116_0744,Agent_5,1,2,Agent_1,Agent_4,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run67_0116_0744,Agent_4,1,2,Agent_1,Agent_0,True,True,False,"```json
{
  ""suspect_1"": null,
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run67_0116_0744,Agent_8,1,2,Agent_0,Agent_4,True,True,False,"```json
{
  ""suspect_1"": null,
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run67_0116_0744,Agent_8,2,4,Agent_4,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run72_0116_0744,Agent_8,1,2,Agent_6,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run72_0116_0744,Agent_9,1,2,Agent_6,Agent_8,True,True,False,"{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run72_0116_0744,Agent_4,1,2,Agent_6,Agent_8,True,False,True,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_6,2,3,Agent_1,Agent_8,True,False,True,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_6,3,4,Agent_8,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_2,2,3,Agent_1,Agent_8,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_2,3,4,Agent_8,Agent_6,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_5,2,3,Agent_1,Agent_8,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_5,3,4,Agent_8,Agent_6,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_5,4,5,Agent_6,Agent_4,True,True,False,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_4,2,3,Agent_1,Agent_8,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_4,3,4,Agent_8,Agent_6,True,False,True,"{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_4,4,5,Agent_6,,True,True,False,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run38_0116_0714,Agent_8,2,3,Agent_1,,False,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": false,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run12_0116_0601,Agent_5,1,2,Agent_7,Agent_2,True,True,False,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_2"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run12_0116_0601,Agent_7,1,2,Agent_5,Agent_2,True,True,False,"```json
{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": ""Agent_2"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run12_0116_0601,Agent_3,1,2,Agent_8,Agent_2,True,True,False,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_2"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run12_0116_0601,Agent_2,1,2,Agent_8,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run12_0116_0601,Agent_9,1,2,Agent_8,Agent_2,True,True,False,"{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_2"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run16_0116_0607,Agent_4,1,2,Agent_8,Agent_1,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run16_0116_0607,Agent_9,1,2,Agent_8,Agent_1,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run16_0116_0607,Agent_9,2,4,Agent_1,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run16_0116_0607,Agent_2,1,2,Agent_8,Agent_1,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run16_0116_0607,Agent_2,2,4,Agent_1,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run16_0116_0607,Agent_6,1,2,Agent_8,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run16_0116_0607,Agent_6,2,4,Agent_1,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run76_0116_0747,Agent_2,1,2,Agent_8,Agent_6,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run76_0116_0747,Agent_6,1,2,Agent_8,Agent_1,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run76_0116_0747,Agent_3,1,2,Agent_8,Agent_9,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run76_0116_0747,Agent_9,1,2,Agent_8,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run80_0116_0753,Agent_5,1,2,Agent_9,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_9"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run80_0116_0753,Agent_3,1,2,Agent_9,Agent_5,True,True,False,"{
  ""suspect_1"": ""Agent_9"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run80_0116_0753,Agent_4,1,2,Agent_9,Agent_5,True,True,False,"{
  ""suspect_1"": ""Agent_9"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_2,1,7,Agent_1,Agent_5,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_5,1,7,Agent_1,,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_9,1,7,Agent_1,Agent_5,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_9,7,8,Agent_5,Agent_3,True,False,True,"```json
{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": ""Agent_3"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_9,8,9,Agent_3,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_3,1,7,Agent_1,Agent_5,True,True,False,"```json
{
  ""suspect_1"": null,
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_3,7,8,Agent_5,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_6,1,7,Agent_1,Agent_5,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_6,7,8,Agent_5,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_6,8,9,Agent_0,Agent_0,False,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": false,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_8,1,7,Agent_1,Agent_5,True,True,False,"{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_8,7,8,Agent_5,Agent_3,True,False,True,"{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": ""Agent_3"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_arcee_nova_73B_Run93_0116_0802,Agent_8,8,9,Agent_3,Agent_0,True,True,False,"{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run88_0116_0759,Agent_9,1,2,Agent_1,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run88_0116_0759,Agent_6,1,2,Agent_1,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run88_0116_0759,Agent_5,1,2,Agent_1,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run88_0116_0759,Agent_2,1,2,Agent_9,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_9"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run88_0116_0759,Agent_8,1,2,Agent_1,Agent_0,True,False,True,"{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_arcee_nova_73B_Run88_0116_0759,Agent_7,1,2,Agent_9,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_9"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run44_0116_0726,Agent_2,1,2,Agent_7,Agent_8,True,True,False,"```json
{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run44_0116_0726,Agent_2,2,3,Agent_8,Agent_1,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run44_0116_0726,Agent_8,1,2,Agent_7,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run44_0116_0726,Agent_3,1,2,Agent_7,Agent_8,True,False,True,"```json
{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run44_0116_0726,Agent_6,1,2,Agent_7,Agent_8,True,True,False,"{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run44_0116_0726,Agent_6,2,3,Agent_8,Agent_5,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run44_0116_0726,Agent_5,1,2,Agent_7,Agent_8,True,False,True,"```json
{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run44_0116_0726,Agent_5,2,3,Agent_8,Agent_2,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_2"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run14_0116_0604,Agent_6,1,3,Agent_0,,True,True,False,"```json
{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run14_0116_0604,Agent_2,1,3,Agent_0,,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run14_0116_0604,Agent_2,3,4,,Agent_5,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run14_0116_0604,Agent_5,1,3,Agent_0,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_2"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run14_0116_0604,Agent_5,3,4,,Agent_2,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_2"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run14_0116_0604,Agent_3,1,3,Agent_0,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run14_0116_0604,Agent_3,3,4,,Agent_2,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_2"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run99_0116_0808,Agent_4,1,2,Agent_5,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run99_0116_0808,Agent_2,1,2,Agent_5,Agent_4,True,True,False,"```json
{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run99_0116_0808,Agent_6,1,2,Agent_5,Agent_4,True,True,False,"```json
{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run36_0116_0714,Agent_9,1,2,Agent_2,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run36_0116_0714,Agent_9,2,3,Agent_1,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run36_0116_0714,Agent_5,1,2,Agent_2,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run36_0116_0714,Agent_8,1,2,Agent_2,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run36_0116_0714,Agent_8,2,3,Agent_1,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run36_0116_0714,Agent_4,1,2,Agent_2,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run36_0116_0714,Agent_4,2,3,Agent_1,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run60_0116_0735,Agent_7,1,2,Agent_0,Agent_4,True,False,True,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run60_0116_0735,Agent_2,1,2,Agent_1,Agent_4,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run60_0116_0735,Agent_2,2,3,Agent_4,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run60_0116_0735,Agent_4,1,2,Agent_0,Agent_6,True,True,False,"{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run60_0116_0735,Agent_6,1,2,Agent_0,Agent_4,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run60_0116_0735,Agent_6,2,3,Agent_4,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run60_0116_0735,Agent_8,1,2,Agent_0,Agent_4,True,False,True,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_arcee_nova_73B_Run60_0116_0735,Agent_8,2,3,Agent_4,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run23_0116_0613,Agent_5,1,2,Agent_9,Agent_0,True,True,False,"{
  ""suspect_1"": ""Agent_9"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run23_0116_0613,Agent_6,1,2,Agent_9,Agent_0,True,True,False,"{
  ""suspect_1"": ""Agent_9"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run23_0116_0613,Agent_4,1,2,Agent_9,Agent_0,False,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": false,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run23_0116_0613,Agent_8,1,2,Agent_9,Agent_0,True,True,False,"{
  ""suspect_1"": ""Agent_9"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run84_0116_0753,Agent_8,1,2,Agent_1,Agent_5,True,True,False,"{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_arcee_nova_73B_Run84_0116_0753,Agent_8,2,3,Agent_5,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_arcee_nova_73B_Run84_0116_0753,Agent_5,1,2,Agent_1,,True,True,False,"{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
